RowOrder,DocNo,DocDate,Rff,RefNo,Status,TaxType,IsNotify,RcvDate,CompleteDate,PayType,ApID,ApName,Credit,DueDate,TotalAmt,DiscountText,DiscountAmt,BefoeTaxAmt,TaxAmt,TaxRate,NetAmt,RemainAmt,Description,CreateBy,CreateDate,CancelBy,CancelDate,AddID,AddDate,EditID,EditDate
592,PO5519878,2020-04-14 06:01:29.000,NULL,5631637,5,1,0,2020-04-14 00:00:00.000,2020-04-15 06:03:03.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,21800,,0,21800,0,0,21800,21800,5631637,PUR,2020-04-14 06:01:29.000,NULL,NULL,sysinsert,2020-07-02 06:01:29.977,sysupdate,2020-07-02 06:01:29.997
581,PO5519867,2020-04-13 06:01:29.000,NULL,สต้อก,5,1,0,2020-04-13 00:00:00.000,2020-04-13 06:03:03.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,10700,,0,10700,0,0,10700,10700,สต้อก,PUR,2020-04-13 06:01:29.000,NULL,NULL,sysinsert,2020-07-02 06:01:29.087,sysupdate,2020-07-02 06:01:29.120
582,PO5519868,2020-04-13 06:01:29.000,NULL,stock,5,1,0,2020-04-13 00:00:00.000,2020-04-13 06:03:03.000,1,D10,ดรากอน ดิสทริบิวชั่น จำกัด,0,NULL,268099.2,,0,268099.2,0,0,268099.2,268099.2,stock,PUR,2020-04-13 06:01:29.000,NULL,NULL,sysinsert,2020-07-02 06:01:29.137,sysupdate,2020-07-02 06:01:29.153
583,PO5519869,2020-04-13 06:01:29.000,NULL,สต็อก,5,1,0,2020-04-13 00:00:00.000,2020-04-15 06:03:03.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,518120,,0,518120,0,0,518120,518120,สต็อก,PUR,2020-04-13 06:01:29.000,NULL,NULL,sysinsert,2020-07-02 06:01:29.170,sysupdate,2020-07-02 06:01:29.237
584,PO5519870,2020-04-13 06:01:29.000,NULL,5631582,5,1,0,2020-04-13 00:00:00.000,2020-04-14 06:03:03.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,51326,,0,51326,0,0,51326,51326,5631582,PUR,2020-04-13 06:01:29.000,NULL,NULL,sysinsert,2020-07-02 06:01:29.257,sysupdate,2020-07-02 06:01:29.273
585,PO5519871,2020-04-13 06:01:29.000,NULL,สำหรับหน้าร้าน,5,1,0,2020-04-13 00:00:00.000,2020-04-14 06:03:03.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,3790,,0,3790,0,0,3790,3790,สำหรับหน้าร้าน,PUR,2020-04-13 06:01:29.000,NULL,NULL,sysinsert,2020-07-02 06:01:29.293,sysupdate,2020-07-02 06:01:29.310
586,PO5519872,2020-04-13 06:01:29.000,NULL,สต็อก,5,1,0,2020-04-13 00:00:00.000,2020-04-14 06:03:03.000,2,B14,บอร์นไพพ์,15,NULL,290922.5,4%,11636.9,279285.6,0,0,279285.6,279285.6,สต็อก,ACCST,2020-04-13 06:01:29.000,NULL,NULL,sysinsert,2020-07-02 06:01:29.330,sysupdate,2020-07-02 06:01:29.483
587,PO5519873,2020-04-13 06:01:29.000,NULL,stock,5,1,0,2020-04-13 00:00:00.000,2020-04-15 06:03:03.000,2,L06,เหล็กลีลา,60,NULL,723600,,0,723600,0,0,723600,723600,stock,ACCST,2020-04-13 06:01:29.000,NULL,NULL,sysinsert,2020-07-02 06:01:29.500,sysupdate,2020-07-02 06:01:29.520
588,PO5519874,2020-04-13 06:01:29.000,NULL,stock,5,1,0,2020-04-13 00:00:00.000,2020-04-15 06:03:03.000,2,K31,กรินทร์ สตีล จำกัด,45,NULL,365785.02,,0,365785.02,0,0,365785.02,365785.02,stock,PUR,2020-04-13 06:01:29.000,NULL,NULL,sysinsert,2020-07-02 06:01:29.537,sysupdate,2020-07-02 06:01:29.640
589,PO5519875,2020-04-13 06:01:29.000,NULL,สต็อก,5,1,0,2020-04-13 00:00:00.000,2020-07-03 00:00:00.000,2,N10,นัท สตีล จำกัด,30,NULL,114882,,0,114882,0,0,114882,114882,สต็อก,PUR,2020-04-13 06:01:29.000,NULL,NULL,sysinsert,2020-07-02 06:01:29.657,sysupdate,2020-07-03 11:38:57.320
590,PO5519876,2020-04-13 06:01:29.000,NULL,มัดจำดอกเบี้ย 53588.-,5,1,0,2020-04-13 00:00:00.000,2020-04-15 06:03:03.000,2,T24,ที.เอส.บี.วัสดุภัณฑ์จำกัด,60,NULL,669860,,0,669860,0,0,669860,669860,มัดจำดอกเบี้ย 53588.-,PUR,2020-04-13 06:01:29.000,NULL,NULL,sysinsert,2020-07-02 06:01:29.773,sysupdate,2020-07-02 06:01:29.927
591,PO5519877,2020-04-13 06:01:29.000,NULL,5631621,5,1,0,2020-04-13 00:00:00.000,2020-04-14 06:03:03.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,4950,,0,4950,0,0,4950,4950,5631621,PUR,2020-04-13 06:01:29.000,NULL,NULL,sysinsert,2020-07-02 06:01:29.943,sysupdate,2020-07-02 06:01:29.960
579,PO5519865,2020-04-11 06:01:29.000,NULL,5631515,5,1,0,2020-04-11 00:00:00.000,2020-04-13 06:03:03.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,3519,,0,3519,0,0,3519,3519,5631515,PUR,2020-04-11 06:01:29.000,NULL,NULL,sysinsert,2020-07-02 06:01:29.017,sysupdate,2020-07-02 06:01:29.033
580,PO5519866,2020-04-11 06:01:29.000,NULL,5631545,5,1,0,2020-04-11 00:00:00.000,2020-04-13 06:03:03.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,43964.16,,0,43964.16,0,0,43964.16,43964.16,5631545,PUR,2020-04-11 06:01:29.000,NULL,NULL,sysinsert,2020-07-02 06:01:29.050,sysupdate,2020-07-02 06:01:29.070
576,PO5519862,2020-04-11 06:01:28.000,NULL,5631463,5,1,0,2020-04-11 00:00:00.000,2020-04-13 06:03:03.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,26837.95,,0,26837.95,0,0,26837.95,26837.95,5631463,PUR,2020-04-11 06:01:28.000,NULL,NULL,sysinsert,2020-07-02 06:01:28.877,sysupdate,2020-07-02 06:01:28.897
577,PO5519863,2020-04-11 06:01:28.000,NULL,5631503,5,1,0,2020-04-11 00:00:00.000,2020-04-13 06:03:03.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,6825,,0,6825,0,0,6825,6825,5631503,PUR,2020-04-11 06:01:28.000,NULL,NULL,sysinsert,2020-07-02 06:01:28.913,sysupdate,2020-07-02 06:01:28.930
578,PO5519864,2020-04-11 06:01:28.000,NULL,5631509,5,1,0,2020-04-11 00:00:00.000,2020-04-13 06:03:03.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,14430,,0,14430,0,0,14430,14430,5631509,PUR,2020-04-11 06:01:28.000,NULL,NULL,sysinsert,2020-07-02 06:01:28.947,sysupdate,2020-07-02 06:01:28.997
571,PO5519857,2020-04-10 06:01:28.000,NULL,stock,5,1,0,2020-04-10 00:00:00.000,2020-04-11 06:03:03.000,2,C25,ซีไอเอ คอร์เปอเรชั่น จำกัด,45,NULL,840205.76,,0,840205.76,0,0,840205.76,840205.76,stock,PUR,2020-04-10 06:01:28.000,NULL,NULL,sysinsert,2020-07-02 06:01:28.447,sysupdate,2020-07-02 06:01:28.600
572,PO5519858,2020-04-10 06:01:28.000,NULL,5631443,5,1,0,2020-04-10 00:00:00.000,2020-04-10 06:03:03.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,50524,,0,50524,0,0,50524,50524,5631443,PUR,2020-04-10 06:01:28.000,NULL,NULL,sysinsert,2020-07-02 06:01:28.620,sysupdate,2020-07-02 06:01:28.653
573,PO5519859,2020-04-10 06:01:28.000,NULL,stock,5,1,0,2020-04-10 00:00:00.000,2020-04-11 06:03:03.000,2,L06,เหล็กลีลา,60,NULL,743929.08,,0,743929.08,0,0,743929.08,743929.08,stock,ACCST,2020-04-10 06:01:28.000,NULL,NULL,sysinsert,2020-07-02 06:01:28.670,sysupdate,2020-07-02 06:01:28.737
574,PO5519860,2020-04-10 06:01:28.000,NULL,สต็อก,5,1,0,2020-04-10 00:00:00.000,2020-04-13 06:03:03.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,18761.96,,0,18761.96,0,0,18761.96,18761.96,สต็อก,PUR,2020-04-10 06:01:28.000,NULL,NULL,sysinsert,2020-07-02 06:01:28.757,sysupdate,2020-07-02 06:01:28.773
575,PO5519861,2020-04-10 06:01:28.000,NULL,สต็อก,5,1,0,2020-04-10 00:00:00.000,2020-04-22 06:03:03.000,2,V07,ไวร์เมช ราชสีมา จำกัด,30,NULL,137500,,0,137500,0,0,137500,137500,สต็อก,PUR,2020-04-10 06:01:28.000,NULL,NULL,sysinsert,2020-07-02 06:01:28.793,sysupdate,2020-07-02 06:01:28.860
565,PO5519851,2020-04-09 06:01:28.000,NULL,stock,5,1,1,2020-04-09 00:00:00.000,2020-04-10 00:00:00.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,96644.54,,0,96644.54,0,0,96644.54,96644.54,stock,PUR,2020-04-09 06:01:28.000,NULL,NULL,sysinsert,2020-07-02 06:01:28.020,sysupdate,2020-07-02 06:01:28.100
566,PO5519852,2020-04-09 06:01:28.000,NULL,สต็อก,5,1,1,2020-04-09 00:00:00.000,2020-04-10 00:00:00.000,2,N10,นัท สตีล จำกัด,30,NULL,89000,,0,89000,0,0,89000,89000,สต็อก,PUR,2020-04-09 06:01:28.000,NULL,NULL,sysinsert,2020-07-02 06:01:28.117,sysupdate,2020-07-02 06:01:28.150
567,PO5519853,2020-04-09 06:01:28.000,NULL,สต็อก,5,1,0,2020-04-09 00:00:00.000,2020-04-10 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,196750,,0,196750,0,0,196750,196750,สต็อก,PUR,2020-04-09 06:01:28.000,NULL,NULL,sysinsert,2020-07-02 06:01:28.167,sysupdate,2020-07-02 06:01:28.233
568,PO5519854,2020-04-09 06:01:28.000,NULL,สต็อก,5,1,0,2020-04-09 00:00:00.000,2020-04-11 06:03:02.000,2,M01,เมโทรพูลทรัพย์,60,NULL,352750,,0,352750,0,0,352750,352750,สต็อก,PUR,2020-04-09 06:01:28.000,NULL,NULL,sysinsert,2020-07-02 06:01:28.250,sysupdate,2020-07-02 06:01:28.330
569,PO5519855,2020-04-09 06:01:28.000,NULL,stock,5,1,0,2020-04-09 00:00:00.000,2020-04-11 06:03:03.000,2,K31,กรินทร์ สตีล จำกัด,45,NULL,385098.8,,0,385098.8,0,0,385098.8,385098.8,stock,PUR,2020-04-09 06:01:28.000,NULL,NULL,sysinsert,2020-07-02 06:01:28.347,sysupdate,2020-07-02 06:01:28.380
570,PO5519856,2020-04-09 06:01:28.000,NULL,stock,5,1,0,2020-04-09 00:00:00.000,2020-04-11 06:03:03.000,2,C25,ซีไอเอ คอร์เปอเรชั่น จำกัด,45,NULL,362197.12,,0,362197.12,0,0,362197.12,362197.12,stock,PUR,2020-04-09 06:01:28.000,NULL,NULL,sysinsert,2020-07-02 06:01:28.397,sysupdate,2020-07-02 06:01:28.430
564,PO5519850,2020-04-09 06:01:27.000,NULL,สต็อก,5,1,0,2020-04-09 00:00:00.000,2020-04-11 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,519060,,0,519060,0,0,519060,519060,สต็อก,PUR,2020-04-09 06:01:27.000,NULL,NULL,sysinsert,2020-07-02 06:01:27.920,sysupdate,2020-07-02 06:01:28.003
561,PO5519847,2020-04-08 06:01:27.000,NULL,สต็อก,5,1,0,2020-04-08 00:00:00.000,2020-04-09 06:03:02.000,2,K22,คลังไวร์เมชขอนแก่น จำกัด (สำนักงานใหญ่),30,NULL,57250,,0,57250,0,0,57250,57250,สต็อก,PUR,2020-04-08 06:01:27.000,NULL,NULL,sysinsert,2020-07-02 06:01:27.770,sysupdate,2020-07-02 06:01:27.820
562,PO5519848,2020-04-08 06:01:27.000,NULL,5631331,5,1,0,2020-04-08 00:00:00.000,2020-04-10 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,23847,,0,23847,0,0,23847,23847,5631331,PUR,2020-04-08 06:01:27.000,NULL,NULL,sysinsert,2020-07-02 06:01:27.837,sysupdate,2020-07-02 06:01:27.870
563,PO5519849,2020-04-08 06:01:27.000,NULL,stock,5,1,0,2020-04-08 00:00:00.000,2020-04-09 06:03:02.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,29425,,0,29425,0,0,29425,29425,stock,PUR,2020-04-08 06:01:27.000,NULL,NULL,sysinsert,2020-07-02 06:01:27.887,sysupdate,2020-07-02 06:01:27.903
6,PF0000199,2020-04-08 06:01:09.000,NULL,5631293/รับเอง,5,1,0,2020-04-08 00:00:00.000,2020-04-08 06:02:56.000,2,T24,ที.เอส.บี.วัสดุภัณฑ์จำกัด,60,NULL,168550,"3,000.00",3000,165550,0,0,165550,165550,5631293/รับเอง,PUR,2020-04-08 06:01:09.000,NULL,NULL,sysinsert,2020-07-02 06:01:09.693,sysupdate,2020-07-02 06:01:09.697
552,PO5519838,2020-04-07 06:01:27.000,NULL,5631048,5,1,0,2020-04-07 00:00:00.000,2020-08-18 00:00:00.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,6677,,0,6677,0,0,6677,6677,5631048,PUR,2020-04-07 06:01:27.000,NULL,NULL,sysinsert,2020-07-02 06:01:27.047,sysupdate,2020-08-18 19:55:08.680
553,PO5519839,2020-04-07 06:01:27.000,NULL,สต็อก,5,1,0,2020-04-07 00:00:00.000,2020-04-09 06:03:02.000,2,V07,ไวร์เมช ราชสีมา จำกัด,30,NULL,104500,,0,104500,0,0,104500,104500,สต็อก,PUR,2020-04-07 06:01:27.000,NULL,NULL,sysinsert,2020-07-02 06:01:27.097,sysupdate,2020-07-02 06:01:27.143
554,PO5519840,2020-04-07 06:01:27.000,NULL,stock,5,1,0,2020-04-07 00:00:00.000,2020-04-08 06:03:02.000,2,J11,จรัสรุ่งโรจน์ จำกัด,30,NULL,2161278,,0,2161278,0,0,2161278,2161278,stock,ACCST,2020-04-07 06:01:27.000,NULL,NULL,sysinsert,2020-07-02 06:01:27.160,sysupdate,2020-07-02 06:01:27.190
555,PO5519841,2020-04-07 06:01:27.000,NULL,"stock/มัดจำดอกเบี้ย32,665.-",5,1,0,2020-04-07 00:00:00.000,2020-04-08 06:03:02.000,2,T24,ที.เอส.บี.วัสดุภัณฑ์จำกัด,60,NULL,412778,,0,412778,0,0,412778,412778,"stock/มัดจำดอกเบี้ย32,665.-",PUR,2020-04-07 06:01:27.000,NULL,NULL,sysinsert,2020-07-02 06:01:27.207,sysupdate,2020-07-02 06:01:27.350
556,PO5519842,2020-04-07 06:01:27.000,NULL,สต็อก,5,1,0,2020-04-07 00:00:00.000,2020-04-20 06:03:02.000,2,L10,ลานนา ไม้อัดไทย จำกัด,60,NULL,113300,,0,113300,0,0,113300,113300,สต็อก,PUR,2020-04-07 06:01:27.000,NULL,NULL,sysinsert,2020-07-02 06:01:27.367,sysupdate,2020-07-02 06:01:27.413
557,PO5519843,2020-04-07 06:01:27.000,NULL,"stock/มัดจำดอกเบี้ย11,800.-",5,1,0,2020-04-07 00:00:00.000,2020-04-08 06:03:02.000,2,T24,ที.เอส.บี.วัสดุภัณฑ์จำกัด,60,NULL,147500,,0,147500,0,0,147500,147500,"stock/มัดจำดอกเบี้ย11,800.-",PUR,2020-04-07 06:01:27.000,NULL,NULL,sysinsert,2020-07-02 06:01:27.430,sysupdate,2020-07-02 06:01:27.527
558,PO5519844,2020-04-07 06:01:27.000,NULL,"stock/มัดจำดอกเบี้ย7,300.-",5,1,0,2020-04-07 00:00:00.000,2020-04-08 06:03:02.000,2,T24,ที.เอส.บี.วัสดุภัณฑ์จำกัด,60,NULL,91266,,0,91266,0,0,91266,91266,"stock/มัดจำดอกเบี้ย7,300.-",PUR,2020-04-07 06:01:27.000,NULL,NULL,sysinsert,2020-07-02 06:01:27.543,sysupdate,2020-07-02 06:01:27.627
559,PO5519845,2020-04-07 06:01:27.000,NULL,stock,5,1,1,2020-04-07 00:00:00.000,2020-04-09 00:00:00.000,2,J11,จรัสรุ่งโรจน์ จำกัด,30,NULL,431974,,0,431974,0,0,431974,431974,stock,ACCST,2020-04-07 06:01:27.000,NULL,NULL,sysinsert,2020-07-02 06:01:27.643,sysupdate,2020-07-02 06:01:27.720
560,PO5519846,2020-04-07 06:01:27.000,NULL,5631264,5,1,0,2020-04-07 00:00:00.000,2020-04-08 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,5740,,0,5740,0,0,5740,5740,5631264,PUR,2020-04-07 06:01:27.000,NULL,NULL,sysinsert,2020-07-02 06:01:27.737,sysupdate,2020-07-02 06:01:27.757
551,PO5519837,2020-04-06 06:01:27.000,NULL,5631196,5,1,0,2020-04-06 00:00:00.000,2020-04-08 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,1296,,0,1296,0,0,1296,1296,5631196,PUR,2020-04-06 06:01:27.000,NULL,NULL,sysinsert,2020-07-02 06:01:27.017,sysupdate,2020-07-02 06:01:27.030
544,PO5519830,2020-04-06 06:01:26.000,NULL,stock,5,1,1,2020-04-06 00:00:00.000,2020-04-07 00:00:00.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,13699.21,,0,13699.21,0,0,13699.21,13699.21,stock,PUR,2020-04-06 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.643,sysupdate,2020-07-02 06:01:26.660
545,PO5519831,2020-04-06 06:01:26.000,NULL,stock,5,1,0,2020-04-06 00:00:00.000,2020-04-08 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,25264,,0,25264,0,0,25264,25264,stock,PUR,2020-04-06 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.677,sysupdate,2020-07-02 06:01:26.697
546,PO5519832,2020-04-06 06:01:26.000,NULL,5631168,5,1,0,2020-04-06 00:00:00.000,2020-04-08 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,64014.96,,0,64014.96,0,0,64014.96,64014.96,5631168,PUR,2020-04-06 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.713,sysupdate,2020-07-02 06:01:26.747
547,PO5519833,2020-04-06 06:01:26.000,NULL,stock,5,1,0,2020-04-06 00:00:00.000,2020-04-08 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,2860,,0,2860,0,0,2860,2860,stock,PUR,2020-04-06 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.763,sysupdate,2020-07-02 06:01:26.780
548,PO5519834,2020-04-06 06:01:26.000,NULL,5631194,5,1,0,2020-04-06 00:00:00.000,2020-04-08 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,12121.2,,0,12121.2,0,0,12121.2,12121.2,5631194,PUR,2020-04-06 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.797,sysupdate,2020-07-02 06:01:26.907
549,PO5519835,2020-04-06 06:01:26.000,NULL,stock,5,1,0,2020-04-06 00:00:00.000,2020-04-04 06:03:02.000,2,C26,ซันกิ ควอลิตี้โปรดักส์ จำกัด,30,NULL,23784.75,,0,23784.75,0,0,23784.75,23784.75,stock,PUR,2020-04-06 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.927,sysupdate,2020-07-02 06:01:26.960
550,PO5519836,2020-04-06 06:01:26.000,NULL,สต็อก,5,1,0,2020-04-06 00:00:00.000,2020-04-08 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,37688.84,,0,37688.84,0,0,37688.84,37688.84,สต็อก,PUR,2020-04-06 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.980,sysupdate,2020-07-02 06:01:26.997
538,PO5519824,2020-04-04 06:01:26.000,NULL,stock,5,1,0,2020-04-04 00:00:00.000,2020-04-04 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,35621,,0,35621,0,0,35621,35621,stock,PUR,2020-04-04 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.277,sysupdate,2020-07-02 06:01:26.307
539,PO5519825,2020-04-04 06:01:26.000,NULL,5631083,5,1,0,2020-04-04 00:00:00.000,2020-04-04 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,12930,,0,12930,0,0,12930,12930,5631083,PUR,2020-04-04 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.327,sysupdate,2020-07-02 06:01:26.340
540,PO5519826,2020-04-04 06:01:26.000,NULL,,99,1,0,2020-04-04 00:00:00.000,NULL,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,0,,0,0,0,0,0,0,,PUR,2020-04-04 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.357,sysupdate,2020-08-18 19:55:08.650
541,PO5519827,2020-04-04 06:01:26.000,NULL,สต็อก,5,1,1,2020-04-04 00:00:00.000,2020-06-17 00:00:00.000,2,N10,นัท สตีล จำกัด,30,NULL,132250,,0,132250,0,0,132250,132250,สต็อก,ACCST,2020-04-04 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.390,sysupdate,2020-07-02 06:01:26.497
542,PO5519828,2020-04-04 06:01:26.000,NULL,สต็อก,5,1,0,2020-04-04 00:00:00.000,2020-04-06 00:00:00.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,519222.4,,0,519222.4,0,0,519222.4,519222.4,สต็อก,BIT9,2020-04-04 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.513,sysupdate,2020-07-02 08:04:54.557
543,PO5519829,2020-04-04 06:01:26.000,NULL,สต้อก,5,1,0,2020-04-04 00:00:00.000,2020-04-10 06:03:02.000,2,N02,2 เอส เมทัล จำกัด (มหาชน) สาขานครราชสีมา,30,NULL,156374.08,,0,156374.08,0,0,156374.08,156374.08,สต้อก,PUR,2020-04-04 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.593,sysupdate,2020-07-02 06:01:26.627
5,PF0000198,2020-04-04 06:01:09.000,NULL,5631070,5,1,0,2020-04-04 00:00:00.000,2020-04-06 06:02:56.000,2,T24,ที.เอส.บี.วัสดุภัณฑ์จำกัด,60,NULL,45713,,0,45713,0,0,45713,45713,5631070,PUR,2020-04-04 06:01:09.000,NULL,NULL,sysinsert,2020-07-02 06:01:09.687,sysupdate,2020-07-02 06:01:09.690
532,PO5519818,2020-04-03 06:01:26.000,NULL,stock,5,1,0,2020-04-03 00:00:00.000,2020-04-04 06:03:02.000,2,C26,ซันกิ ควอลิตี้โปรดักส์ จำกัด,30,NULL,122175,,0,122175,0,0,122175,122175,stock,PUR,2020-04-03 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.020,sysupdate,2020-07-02 06:01:26.037
533,PO5519819,2020-04-03 06:01:26.000,NULL,5631035,5,1,0,2020-04-03 00:00:00.000,2020-04-04 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,24048,,0,24048,0,0,24048,24048,5631035,PUR,2020-04-03 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.053,sysupdate,2020-07-02 06:01:26.067
534,PO5519820,2020-04-03 06:01:26.000,NULL,สต็อก,5,1,0,2020-04-03 00:00:00.000,2020-04-06 06:03:02.000,2,C16,ซีซีเอส ไม้อัดไทย จำกัด,60,NULL,105000,,0,105000,0,0,105000,105000,สต็อก,PUR,2020-04-03 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.083,sysupdate,2020-07-02 06:01:26.100
535,PO5519821,2020-04-03 06:01:26.000,NULL,stock,5,1,0,2020-04-03 00:00:00.000,2020-04-04 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,21271,,0,21271,0,0,21271,21271,stock,PUR,2020-04-03 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.117,sysupdate,2020-07-02 06:01:26.130
536,PO5519822,2020-04-03 06:01:26.000,NULL,5631048,5,1,0,2020-04-03 00:00:00.000,2020-04-04 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,11425,,0,11425,0,0,11425,11425,5631048,PUR,2020-04-03 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.147,sysupdate,2020-07-02 06:01:26.177
537,PO5519823,2020-04-03 06:01:26.000,NULL,สต็อก,5,1,0,2020-04-03 00:00:00.000,2020-07-03 00:00:00.000,2,N10,นัท สตีล จำกัด,30,NULL,104817,,0,104817,0,0,104817,104817,สต็อก,PUR,2020-04-03 06:01:26.000,NULL,NULL,sysinsert,2020-07-02 06:01:26.193,sysupdate,2020-07-03 11:38:57.300
529,PO5519815,2020-04-03 06:01:25.000,NULL,งานคุณเติ้ล,5,1,0,2020-04-03 00:00:00.000,2020-04-03 06:03:02.000,1,S44,ซีอาร์ซี ไทวัสดุ จำกัด,0,NULL,5800,,0,5800,0,0,5800,5800,งานคุณเติ้ล,PUR,2020-04-03 06:01:25.000,NULL,NULL,sysinsert,2020-07-02 06:01:25.820,sysupdate,2020-07-02 06:01:25.850
530,PO5519816,2020-04-03 06:01:25.000,NULL,สต้อก,5,1,0,2020-04-03 00:00:00.000,2020-07-03 00:00:00.000,2,K22,คลังไวร์เมชขอนแก่น จำกัด (สำนักงานใหญ่),30,NULL,334544,,0,334544,0,0,334544,334544,สต้อก,PUR,2020-04-03 06:01:25.000,NULL,NULL,sysinsert,2020-07-02 06:01:25.867,sysupdate,2020-07-03 11:38:57.287
531,PO5519817,2020-04-03 06:01:25.000,NULL,stock,5,1,0,2020-04-03 00:00:00.000,2020-04-04 06:03:02.000,2,C26,ซันกิ ควอลิตี้โปรดักส์ จำกัด,30,NULL,73360,,0,73360,0,0,73360,73360,stock,PUR,2020-04-03 06:01:25.000,NULL,NULL,sysinsert,2020-07-02 06:01:25.987,sysupdate,2020-07-02 06:01:26.003
519,PO5519805,2020-04-02 06:01:25.000,NULL,5630962,5,1,0,2020-04-02 00:00:00.000,2020-04-02 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,30684,,0,30684,0,0,30684,30684,5630962,PUR,2020-04-02 06:01:25.000,NULL,NULL,sysinsert,2020-07-02 06:01:25.010,sysupdate,2020-07-02 06:01:25.043
520,PO5519806,2020-04-02 06:01:25.000,NULL,stock,5,1,1,2020-04-02 00:00:00.000,2020-05-20 00:00:00.000,2,L06,เหล็กลีลา,60,NULL,368949,,0,368949,0,0,368949,368949,stock,ACCST,2020-04-02 06:01:25.000,NULL,NULL,sysinsert,2020-07-02 06:01:25.057,sysupdate,2020-07-02 06:01:25.073
521,PO5519807,2020-04-02 06:01:25.000,NULL,5630964,5,1,0,2020-04-02 00:00:00.000,2020-04-02 06:03:02.000,2,U01,ดูโฮม จำกัด (มหาชน),30,NULL,34954.66,,0,34954.66,0,0,34954.66,34954.66,5630964,PUR,2020-04-02 06:01:25.000,NULL,NULL,sysinsert,2020-07-02 06:01:25.090,sysupdate,2020-07-02 06:01:25.137
522,PO5519808,2020-04-02 06:01:25.000,NULL,stock,5,1,0,2020-04-02 00:00:00.000,2020-04-07 06:03:02.000,2,L06,เหล็กลีลา,60,NULL,432233.14,,0,432233.14,0,0,432233.14,432233.14,stock,PUR,2020-04-02 06:01:25.000,NULL,NULL,sysinsert,2020-07-02 06:01:25.150,sysupdate,2020-07-02 06:01:25.270
